Model;Tool;SAT-solver;Seconds
cma230;FeatureIDE;Sat4j;0.201310085
cma230;FeatureIDE;Sat4j;0.196985496
cma230;FeatureIDE;Sat4j;0.197058084
cma230;FeatureIDE;Sat4j;0.199722807
cma230;FeatureIDE;Sat4j;0.197460476
cma230;FeatureIDE;Sat4j;0.196082083
cma230;FeatureIDE;Sat4j;0.197366681
cma230;FeatureIDE;Sat4j;0.199420771
cma230;FeatureIDE;Sat4j;0.210004262
cma230;FeatureIDE;Sat4j;0.199538946
cma230;FeatureIDE;Sat4j;0.199014138
cma230;FeatureIDE;Sat4j;0.178479672
cma230;FeatureIDE;Sat4j;0.200429122
cma230;FeatureIDE;Sat4j;0.196396787
cma230;FeatureIDE;Sat4j;0.17713484
cma230;FeatureIDE;Sat4j;0.199922129
cma230;FeatureIDE;Sat4j;0.200065713
cma230;FeatureIDE;Sat4j;0.196186768
cma230;FeatureIDE;Sat4j;0.20881411
cma230;FeatureIDE;Sat4j;0.196951457
cma230;FeatureIDE;Sat4j;0.172040602
cma230;FeatureIDE;Sat4j;0.169644883
cma230;FeatureIDE;Sat4j;0.197675046
cma230;FeatureIDE;Sat4j;0.194192685
cma230;FeatureIDE;Sat4j;0.22667025
cma230;FeatureIDE;Sat4j;0.205860165
cma230;FeatureIDE;Sat4j;0.199048629
cma230;FeatureIDE;Sat4j;0.19825763
cma230;FeatureIDE;Sat4j;0.197529838
cma230;FeatureIDE;Sat4j;0.200786199
cma230;FeatureIDE;Sat4j;0.197688498
cma230;FeatureIDE;Sat4j;0.198274157
cma230;FeatureIDE;Sat4j;0.196756623
cma230;FeatureIDE;Sat4j;0.195620123
cma230;FeatureIDE;Sat4j;0.20086525
cma230;FeatureIDE;Sat4j;0.198352717
cma230;FeatureIDE;Sat4j;0.202642002
cma230;FeatureIDE;Sat4j;0.196552317
cma230;FeatureIDE;Sat4j;0.195630671
cma230;FeatureIDE;Sat4j;0.168362908
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0005
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0005
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0005
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0005
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0005
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;glucose4;0.0004
Pizzas;Flama;glucose4;0.0003
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.001
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.001
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.001
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.001
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0008
Pizzas;Flama;lingeling;0.0006
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.001
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.001
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0007
Pizzas;Flama;lingeling;0.0009
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0004
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0004
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0004
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0004
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0008
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0002
Pizzas;Flama;minisat22;0.0004
Pizzas;Flama;minisat22;0.0003
Pizzas;Flama;minisat22;0.0002
Pizzas;FeatureIDE;Sat4j;0.082680557
Pizzas;FeatureIDE;Sat4j;0.085688591
Pizzas;FeatureIDE;Sat4j;0.083922013
Pizzas;FeatureIDE;Sat4j;0.086612426
Pizzas;FeatureIDE;Sat4j;0.082506709
Pizzas;FeatureIDE;Sat4j;0.088921532
Pizzas;FeatureIDE;Sat4j;0.097373815
Pizzas;FeatureIDE;Sat4j;0.083317045
Pizzas;FeatureIDE;Sat4j;0.084474234
Pizzas;FeatureIDE;Sat4j;0.089299112
Pizzas;FeatureIDE;Sat4j;0.086748289
Pizzas;FeatureIDE;Sat4j;0.083861966
Pizzas;FeatureIDE;Sat4j;0.08366527
Pizzas;FeatureIDE;Sat4j;0.091896709
Pizzas;FeatureIDE;Sat4j;0.086917757
Pizzas;FeatureIDE;Sat4j;0.082495269
Pizzas;FeatureIDE;Sat4j;0.084114628
Pizzas;FeatureIDE;Sat4j;0.082874063
Pizzas;FeatureIDE;Sat4j;0.090028964
Pizzas;FeatureIDE;Sat4j;0.101796352
Pizzas;FeatureIDE;Sat4j;0.082658043
Pizzas;FeatureIDE;Sat4j;0.089484282
Pizzas;FeatureIDE;Sat4j;0.082641574
Pizzas;FeatureIDE;Sat4j;0.091593354
Pizzas;FeatureIDE;Sat4j;0.08399192
Pizzas;FeatureIDE;Sat4j;0.084463287
Pizzas;FeatureIDE;Sat4j;0.089072736
Pizzas;FeatureIDE;Sat4j;0.083686969
Pizzas;FeatureIDE;Sat4j;0.084041928
Pizzas;FeatureIDE;Sat4j;0.080763293
Pizzas;FeatureIDE;Sat4j;0.086380335
Pizzas;FeatureIDE;Sat4j;0.063037102
Pizzas;FeatureIDE;Sat4j;0.089408112
Pizzas;FeatureIDE;Sat4j;0.083700295
Pizzas;FeatureIDE;Sat4j;0.085926174
Pizzas;FeatureIDE;Sat4j;0.085843709
Pizzas;FeatureIDE;Sat4j;0.082353939
Pizzas;FeatureIDE;Sat4j;0.082977468
Pizzas;FeatureIDE;Sat4j;0.085086851
Pizzas;FeatureIDE;Sat4j;0.090368129
Pizzas;FeatureIDE;Sat4j;0.087689477
Pizzas;FeatureIDE;Sat4j;0.084592038
Pizzas;FeatureIDE;Sat4j;0.083740682
Pizzas;FeatureIDE;Sat4j;0.087579437
Pizzas;FeatureIDE;Sat4j;0.094389616
Pizzas;FeatureIDE;Sat4j;0.084410288
Pizzas;FeatureIDE;Sat4j;0.083806506
Pizzas;FeatureIDE;Sat4j;0.08445775
Pizzas;FeatureIDE;Sat4j;0.061469409
Pizzas;FeatureIDE;Sat4j;0.088811009
Pizzas;FeatureIDE;Sat4j;0.086252936
Pizzas;FeatureIDE;Sat4j;0.085063109
Pizzas;FeatureIDE;Sat4j;0.08861975
Pizzas;FeatureIDE;Sat4j;0.083238975
Pizzas;FeatureIDE;Sat4j;0.086548562
Pizzas;FeatureIDE;Sat4j;0.085998886
Pizzas;FeatureIDE;Sat4j;0.083592791
Pizzas;FeatureIDE;Sat4j;0.088274337
Pizzas;FeatureIDE;Sat4j;0.083465555
Pizzas;FeatureIDE;Sat4j;0.084068661
Pizzas;FeatureIDE;Sat4j;0.084874737
Pizzas;FeatureIDE;Sat4j;0.085104799
Pizzas;FeatureIDE;Sat4j;0.083928759
Pizzas;FeatureIDE;Sat4j;0.089368205
Pizzas;FeatureIDE;Sat4j;0.079933599
Pizzas;FeatureIDE;Sat4j;0.08453798
Pizzas;FeatureIDE;Sat4j;0.062534964
Pizzas;FeatureIDE;Sat4j;0.062348079
Pizzas;FeatureIDE;Sat4j;0.083440887
Pizzas;FeatureIDE;Sat4j;0.089198482
Pizzas;FeatureIDE;Sat4j;0.08332051
Pizzas;FeatureIDE;Sat4j;0.083643301
Pizzas;FeatureIDE;Sat4j;0.083521764
Pizzas;FeatureIDE;Sat4j;0.087336171
Pizzas;FeatureIDE;Sat4j;0.083351425
Pizzas;FeatureIDE;Sat4j;0.083530602
Pizzas;FeatureIDE;Sat4j;0.088720809
Pizzas;FeatureIDE;Sat4j;0.088708493
Pizzas;FeatureIDE;Sat4j;0.083657768
Pizzas;FeatureIDE;Sat4j;0.083484561
Pizzas;FeatureIDE;Sat4j;0.082075735
Pizzas;FeatureIDE;Sat4j;0.082550018
Pizzas;FeatureIDE;Sat4j;0.090610353
Pizzas;FeatureIDE;Sat4j;0.082849368
Pizzas;FeatureIDE;Sat4j;0.08261081
Pizzas;FeatureIDE;Sat4j;0.088127381
Pizzas;FeatureIDE;Sat4j;0.082204834
Pizzas;FeatureIDE;Sat4j;0.083099253
Pizzas;FeatureIDE;Sat4j;0.087662408
Pizzas;FeatureIDE;Sat4j;0.082466215
Pizzas;FeatureIDE;Sat4j;0.087978883
Pizzas;FeatureIDE;Sat4j;0.082922795
Pizzas;FeatureIDE;Sat4j;0.111185251
Pizzas;FeatureIDE;Sat4j;0.084371743
Pizzas;FeatureIDE;Sat4j;0.08332751
Pizzas;FeatureIDE;Sat4j;0.090135155
Pizzas;FeatureIDE;Sat4j;0.083807439
Pizzas;FeatureIDE;Sat4j;0.084671848
Pizzas;FeatureIDE;Sat4j;0.083918177
Pizzas;FeatureIDE;Sat4j;0.087042638
lpcmt;Flama;glucose4;0.2359
lpcmt;Flama;glucose4;0.234
lpcmt;Flama;glucose4;0.2412
lpcmt;Flama;glucose4;0.2369
lpcmt;Flama;glucose4;0.2347
lpcmt;Flama;glucose4;0.2286
lpcmt;Flama;glucose4;0.2361
lpcmt;Flama;glucose4;0.2392
lpcmt;Flama;glucose4;0.2326
lpcmt;Flama;glucose4;0.2349
lpcmt;Flama;glucose4;0.2384
lpcmt;Flama;glucose4;0.2348
lpcmt;Flama;glucose4;0.2342
lpcmt;Flama;glucose4;0.2598
lpcmt;Flama;glucose4;0.235
lpcmt;Flama;glucose4;0.2256
lpcmt;Flama;glucose4;0.2375
lpcmt;Flama;glucose4;0.1452
lpcmt;Flama;glucose4;0.149
lpcmt;Flama;glucose4;0.1477
lpcmt;Flama;glucose4;0.1562
lpcmt;Flama;glucose4;0.1501
lpcmt;Flama;glucose4;0.1631
lpcmt;Flama;glucose4;0.1522
lpcmt;Flama;glucose4;0.1721
lpcmt;Flama;glucose4;0.1493
lpcmt;Flama;glucose4;0.1483
lpcmt;Flama;glucose4;0.1648
lpcmt;Flama;glucose4;0.145
lpcmt;Flama;glucose4;0.1736
lpcmt;Flama;glucose4;0.1505
lpcmt;Flama;glucose4;0.1482
lpcmt;Flama;glucose4;0.1634
lpcmt;Flama;glucose4;0.1476
lpcmt;Flama;glucose4;0.1467
lpcmt;Flama;glucose4;0.2368
lpcmt;Flama;glucose4;0.2344
lpcmt;Flama;glucose4;0.234
lpcmt;Flama;glucose4;0.2335
lpcmt;Flama;glucose4;0.2353
lpcmt;Flama;glucose4;0.1709
lpcmt;Flama;glucose4;0.1487
lpcmt;Flama;glucose4;0.2315
lpcmt;Flama;glucose4;0.2379
lpcmt;Flama;glucose4;0.2365
lpcmt;Flama;glucose4;0.2346
lpcmt;Flama;glucose4;0.2344
lpcmt;Flama;glucose4;0.2323
lpcmt;Flama;glucose4;0.2403
lpcmt;Flama;glucose4;0.2322
lpcmt;Flama;glucose4;0.1836
lpcmt;Flama;glucose4;0.1699
lpcmt;Flama;glucose4;0.1445
lpcmt;Flama;glucose4;0.1488
lpcmt;Flama;glucose4;0.1712
lpcmt;Flama;glucose4;0.1502
lpcmt;Flama;glucose4;0.1418
lpcmt;Flama;glucose4;0.1727
lpcmt;Flama;glucose4;0.148
lpcmt;Flama;glucose4;0.1501
lpcmt;Flama;glucose4;0.2434
lpcmt;Flama;glucose4;0.2371
lpcmt;Flama;glucose4;0.2336
lpcmt;Flama;glucose4;0.2372
lpcmt;Flama;glucose4;0.2279
lpcmt;Flama;glucose4;0.2318
lpcmt;Flama;glucose4;0.2335
lpcmt;Flama;glucose4;0.2398
lpcmt;Flama;glucose4;0.2199
lpcmt;Flama;glucose4;0.229
lpcmt;Flama;glucose4;0.2359
lpcmt;Flama;glucose4;0.1785
lpcmt;Flama;glucose4;0.1465
lpcmt;Flama;glucose4;0.2356
lpcmt;Flama;glucose4;0.1938
lpcmt;Flama;glucose4;0.1488
lpcmt;Flama;glucose4;0.148
lpcmt;Flama;glucose4;0.1685
lpcmt;Flama;glucose4;0.1483
lpcmt;Flama;glucose4;0.15
lpcmt;Flama;glucose4;0.2375
lpcmt;Flama;glucose4;0.1487
lpcmt;Flama;glucose4;0.1458
lpcmt;Flama;glucose4;0.2365
lpcmt;Flama;glucose4;0.2307
lpcmt;Flama;glucose4;0.2419
lpcmt;Flama;glucose4;0.1754
lpcmt;Flama;glucose4;0.1472
lpcmt;Flama;glucose4;0.2341
lpcmt;Flama;glucose4;0.1896
lpcmt;Flama;glucose4;0.1486
lpcmt;Flama;glucose4;0.1478
lpcmt;Flama;glucose4;0.1639
lpcmt;Flama;glucose4;0.1487
lpcmt;Flama;glucose4;0.166
lpcmt;Flama;glucose4;0.1477
lpcmt;Flama;glucose4;0.1491
lpcmt;Flama;glucose4;0.2357
lpcmt;Flama;glucose4;0.1498
lpcmt;Flama;glucose4;0.1563
lpcmt;Flama;lingeling;1.0844
lpcmt;Flama;lingeling;1.0859
lpcmt;Flama;lingeling;1.0903
lpcmt;Flama;lingeling;1.0825
lpcmt;Flama;lingeling;1.0868
lpcmt;Flama;lingeling;1.0825
lpcmt;Flama;lingeling;1.0896
lpcmt;Flama;lingeling;1.0835
lpcmt;Flama;lingeling;1.1438
lpcmt;Flama;lingeling;1.0826
lpcmt;Flama;lingeling;1.0847
lpcmt;Flama;lingeling;1.0869
lpcmt;Flama;lingeling;1.0836
lpcmt;Flama;lingeling;1.1626
lpcmt;Flama;lingeling;1.0894
lpcmt;Flama;lingeling;1.1165
lpcmt;Flama;lingeling;1.0884
lpcmt;Flama;lingeling;1.0851
lpcmt;Flama;lingeling;1.0929
lpcmt;Flama;lingeling;1.0923
lpcmt;Flama;lingeling;1.0856
lpcmt;Flama;lingeling;1.0827
lpcmt;Flama;lingeling;1.096
lpcmt;Flama;lingeling;1.1628
lpcmt;Flama;lingeling;1.0826
lpcmt;Flama;lingeling;1.0928
lpcmt;Flama;lingeling;1.0843
lpcmt;Flama;lingeling;1.0819
lpcmt;Flama;lingeling;1.077
lpcmt;Flama;lingeling;1.0911
lpcmt;Flama;lingeling;1.0856
lpcmt;Flama;lingeling;1.0827
lpcmt;Flama;lingeling;1.1081
lpcmt;Flama;lingeling;1.0787
lpcmt;Flama;lingeling;1.0917
lpcmt;Flama;lingeling;1.0835
lpcmt;Flama;lingeling;1.0831
lpcmt;Flama;lingeling;1.0846
lpcmt;Flama;lingeling;1.087
lpcmt;Flama;lingeling;1.0827
lpcmt;Flama;lingeling;1.0819
lpcmt;Flama;lingeling;1.0897
lpcmt;Flama;lingeling;1.0837
lpcmt;Flama;lingeling;1.1653
lpcmt;Flama;lingeling;1.0975
lpcmt;Flama;lingeling;1.1053
lpcmt;Flama;lingeling;1.09
lpcmt;Flama;lingeling;1.084
lpcmt;Flama;lingeling;1.0831
lpcmt;Flama;lingeling;1.0859
lpcmt;Flama;lingeling;1.0952
lpcmt;Flama;lingeling;1.0852
lpcmt;Flama;lingeling;1.0911
lpcmt;Flama;lingeling;1.0935
lpcmt;Flama;lingeling;1.0865
lpcmt;Flama;lingeling;1.084
lpcmt;Flama;lingeling;1.0859
lpcmt;Flama;lingeling;1.0946
lpcmt;Flama;lingeling;1.0873
lpcmt;Flama;lingeling;1.0824
lpcmt;Flama;lingeling;1.0931
lpcmt;Flama;lingeling;1.0863
lpcmt;Flama;lingeling;1.0872
lpcmt;Flama;lingeling;1.0823
lpcmt;Flama;lingeling;1.0847
lpcmt;Flama;lingeling;1.1025
lpcmt;Flama;lingeling;1.0888
lpcmt;Flama;lingeling;1.0908
lpcmt;Flama;lingeling;1.0852
lpcmt;Flama;lingeling;1.0825
lpcmt;Flama;lingeling;1.0852
lpcmt;Flama;lingeling;1.0916
lpcmt;Flama;lingeling;1.0822
lpcmt;Flama;lingeling;1.0848
lpcmt;Flama;lingeling;1.0832
lpcmt;Flama;lingeling;1.084
lpcmt;Flama;lingeling;1.0861
lpcmt;Flama;lingeling;1.0859
lpcmt;Flama;lingeling;1.0963
lpcmt;Flama;lingeling;1.0834
lpcmt;Flama;lingeling;1.0902
lpcmt;Flama;lingeling;1.0835
lpcmt;Flama;lingeling;1.0849
lpcmt;Flama;lingeling;1.083
lpcmt;Flama;lingeling;1.0846
lpcmt;Flama;lingeling;1.1637
lpcmt;Flama;lingeling;1.0958
lpcmt;Flama;lingeling;1.0828
lpcmt;Flama;lingeling;1.0874
lpcmt;Flama;lingeling;1.0863
lpcmt;Flama;lingeling;1.0925
lpcmt;Flama;lingeling;1.0841
lpcmt;Flama;lingeling;1.1102
lpcmt;Flama;lingeling;1.0844
lpcmt;Flama;lingeling;1.0808
lpcmt;Flama;lingeling;1.1623
lpcmt;Flama;lingeling;1.0858
lpcmt;Flama;lingeling;1.0846
lpcmt;Flama;lingeling;1.0865
lpcmt;Flama;lingeling;1.0824
lpcmt;Flama;minisat22;0.1435
lpcmt;Flama;minisat22;0.1395
lpcmt;Flama;minisat22;0.1567
lpcmt;Flama;minisat22;0.1411
lpcmt;Flama;minisat22;0.1412
lpcmt;Flama;minisat22;0.2285
lpcmt;Flama;minisat22;0.2229
lpcmt;Flama;minisat22;0.2211
lpcmt;Flama;minisat22;0.1571
lpcmt;Flama;minisat22;0.1457
lpcmt;Flama;minisat22;0.1443
lpcmt;Flama;minisat22;0.145
lpcmt;Flama;minisat22;0.1429
lpcmt;Flama;minisat22;0.1594
lpcmt;Flama;minisat22;0.1405
lpcmt;Flama;minisat22;0.1426
lpcmt;Flama;minisat22;0.2267
lpcmt;Flama;minisat22;0.2235
lpcmt;Flama;minisat22;0.2272
lpcmt;Flama;minisat22;0.2301
lpcmt;Flama;minisat22;0.1675
lpcmt;Flama;minisat22;0.1421
